processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/IMDSv2-automigrator 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/service-role/testlambda-role-8dvtql2w 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/AWSCloudFormationStackSetAdministrationRole 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/AwsSecurityNacundaAudit 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/Cognito_testUnauth_Role 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/GatedGardenInternalAudit 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/InternalAuditInternal 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/EMR_DefaultRole 017608207428]),1
processAccountUserCompliance([[s3:GetObject s3:PutObject ec2:DescribeInstances lambda:InvokeFunction] 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/Admin 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/es.amazonaws.com/AWSServiceRoleForAmazonElasticsearchService 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/trustedadvisor.amazonaws.com/AWSServiceRoleForTrustedAdvisor 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/checkNoAccessPolicyGeneral2023 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/compute-optimizer.amazonaws.com/AWSServiceRoleForComputeOptimizer 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/cdk-hnb659fds-image-publishing-role-033197602013-us-east-1 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/AWSVAPTAudit 017608207428]),1
processUserInlinePolicyCompliance([arn:aws:iam::017608207428:user/slackacct1admin 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/service-role/aws-quicksight-secretsmanager-role-v0 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/logger.cloudfront.amazonaws.com/AWSServiceRoleForCloudFrontLogger 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/organizations.amazonaws.com/AWSServiceRoleForOrganizations 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/compute-optimizer.amazonaws.com/AWSServiceRoleForComputeOptimizer 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/CT-VPCFlowLog-LambdaRole 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/aws-service-role/trustedadvisor.amazonaws.com/AWSServiceRoleForTrustedAdvisor 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/IsengardConfigRole 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/cdk-hnb659fds-cfn-exec-role-033197602013-us-east-1 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/CodeGuruProfilerForwardToAmazonProfiler 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/service-role/CognitoAccessForAmazonES 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/batman-logs 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/AccessAnalyzerTrustedService 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-perspective-033197602013-us-LambdaFunctionRole-10EO55KNDE247 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/AVMContainersUserRole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/service-role/AWSGlueServiceRole-emr-k2 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/aws-service-role/compute-optimizer.amazonaws.com/AWSServiceRoleForComputeOptimizer 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/service-role/custom_config_rule-role-x6hpl357 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/cdk-hnb659fds-cfn-exec-role-033197602013-us-east-1 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/GatedGardenAudit 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/ResourceConfigurationCollector-DO-NOT-DELETE 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/service-role/lambdacreateslackapp 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/cdk-hnb659fds-deploy-role-033197602013-us-east-1 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/service-role/aws-config-aggregator-role 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/service-role/AmazonSageMakerServiceCatalogProductsCodePipelineRole 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/support.amazonaws.com/AWSServiceRoleForSupport 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/AwsSecurityAudit 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/Cognito_testAuth_Role 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/EC2CapacityReservationService 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/IsengardRoleForOptInComputeOptimizer 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/service-role/AmazonSageMakerServiceCatalogProductsCodePipelineRole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_AWSPowerUserAccess_82326cdd1aa1f1e6 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/azmapping-service-role 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/slackacct1servicerole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-controltower-ConfigRecorderRole 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/EC2CapacityReservationService 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/service-role/perspectiveuseast1userpool-SMS-Role 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/service-role/lambdacreateslackapp 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-perspective-2021-ApiGatewayCloudWatchLogsRole-KKJAFJ7CGL0R 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/InspectorEnablementRole 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/DiscoveryAnalyzerTrustedService-DO-NOT-DELETE 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/emr-crud 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/EMR_EC2_DefaultRole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/IsengardRoleForOptInComputeOptimizer 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/ShadowTrooperRole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/service-role/AmazonSageMakerServiceCatalogProductsApiGatewayRole 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/guardduty.amazonaws.com/AWSServiceRoleForAmazonGuardDuty 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-service-role/support.amazonaws.com/AWSServiceRoleForSupport 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/InternalAuditInternal 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/EMR_DefaultRole 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/IsengardAuditorRole-DO-NOT-DELETE 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/IsengardCloudTrailRole 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/service-role/AmazonSageMakerServiceCatalogProductsApiGatewayRole 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/aws-perspective-2021-ApiGatewayCloudWatchLogsRole-KKJAFJ7CGL0R 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/service-role/AWSGlueServiceRole-finalref 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/cdk-hnb659fds-image-publishing-role-033197602013-us-east-1 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/GatedGardenAudit 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::017608207428:role/AwsSecurityAudit 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/XenaAuditorRole-DO-NOT-DELETE 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::033197602013:role/AccessAnalyzerTrustedService 033197602013]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/aws-perspective-033197602-CleanupBucketFunctionRol-15G8YA613O3JI 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/amplify-login-lambda-d1211373 017608207428]),1
processRoleManagedPolicyCompliance([arn:aws:iam::033197602013:role/Cognito_testAuth_Role 033197602013]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/aws-service-role/isengard.aws.internal/AWSServiceRoleForIsengardControllerRoleInternal 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/delete-listener-neo 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/IsengardRole-DO-NOT-DELETE 017608207428]),1
processRoleInlinePolicyCompliance([arn:aws:iam::017608207428:role/ResourceConfigurationCollector-DO-NOT-DELETE 017608207428]),1
